[info][server.go:93] 2025/03/11 12:56:16 [127.0.0.1:60868  connected]
[info][server.go:93] 2025/03/11 12:56:16 [127.0.0.1:60872  connected]
[info][server.go:93] 2025/03/11 12:56:16 [127.0.0.1:60878  connected]
[info][server.go:93] 2025/03/11 12:56:16 [127.0.0.1:60888  connected]
[info][server.go:93] 2025/03/11 12:56:16 [127.0.0.1:60894  connected]
[info][server.go:93] 2025/03/11 12:56:16 [127.0.0.1:60898  connected]
[info][server.go:93] 2025/03/11 12:56:16 [127.0.0.1:60910  connected]
[info][server.go:93] 2025/03/11 12:56:16 [127.0.0.1:60918  connected]
[info][server.go:93] 2025/03/11 12:56:16 [127.0.0.1:60934  connected]
[info][server.go:93] 2025/03/11 12:56:16 [127.0.0.1:60940  connected]
[info][server.go:93] 2025/03/11 12:56:16 [127.0.0.1:60950  connected]
[info][server.go:93] 2025/03/11 12:56:16 [127.0.0.1:60962  connected]
[info][server.go:93] 2025/03/11 12:56:16 [127.0.0.1:60974  connected]
[info][server.go:93] 2025/03/11 12:56:16 [127.0.0.1:60982  connected]
[info][server.go:93] 2025/03/11 12:56:16 [127.0.0.1:60986  connected]
[info][server.go:93] 2025/03/11 12:56:16 [127.0.0.1:32770  connected]
[info][server.go:93] 2025/03/11 12:56:16 [127.0.0.1:32784  connected]
[info][server.go:93] 2025/03/11 12:56:16 [127.0.0.1:32788  connected]
[info][server.go:93] 2025/03/11 12:56:16 [127.0.0.1:32798  connected]
[info][server.go:93] 2025/03/11 12:56:16 [127.0.0.1:32804  connected]
[info][server.go:93] 2025/03/11 12:56:16 [127.0.0.1:32818  connected]
[info][server.go:93] 2025/03/11 12:56:16 [127.0.0.1:32834  connected]
[info][server.go:93] 2025/03/11 12:56:16 [127.0.0.1:32846  connected]
[info][server.go:93] 2025/03/11 12:56:16 [127.0.0.1:32852  connected]
[info][server.go:93] 2025/03/11 12:56:16 [127.0.0.1:32862  connected]
[info][server.go:93] 2025/03/11 12:56:16 [127.0.0.1:32866  connected]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60690]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60746]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60732]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60750]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60950]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60762]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60738]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:32770]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60706]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60696]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60982]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:32804]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60776]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60780]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60778]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60768]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60868]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60822]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60962]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:32834]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:32784]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:32788]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:32818]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60838]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60846]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60940]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60974]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60934]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60854]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60800]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60894]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60878]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60986]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:32852]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60770]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60888]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60872]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:32798]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60788]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60754]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:32866]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60796]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60910]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60898]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:32846]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60816]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60836]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60918]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:32862]
[info][db_manager.go:86] 2025/03/11 12:56:29 [Close connection  127.0.0.1:60718]
[info][server.go:107] 2025/03/11 12:56:42 [Terminate]
[info][server.go:32] 2025/03/11 12:56:42 [shutting down gracefully]
[info][server.go:42] 2025/03/11 12:56:42 [See you again. ]
